"Size*Scatter"	"Shuffle*Quick"	"Leaf*Cache*BranchMerge"	Cycles
"2580xT"	"Fx16"	"CMOVxTxF"	930944
"2580xT"	"Fx16"	"CMOVxTxF"	945348
"2580xT"	"Fx16"	"CMOVxTxF"	926560
"48160x500"	"10x8"	"TxTxF"	43945160
"48160x500"	"10x8"	"TxTxF"	48630620
"48160x500"	"10x8"	"TxTxF"	40601756
"48160x500"	"10x8"	"TxTxF"	48249572
"48160x500"	"10x8"	"TxTxF"	45692832
"3883400xT"	"Fx32"	"TxTxF"	3373725896
"3883400xT"	"Fx32"	"TxTxF"	3372414120
"3883400xT"	"Fx32"	"TxTxF"	3388010136
"3883400xT"	"Fx32"	"TxTxF"	3379158216
"3883400xT"	"Fx32"	"TxTxF"	3372123280
"898885xT"	"5xF"	"FxFxT"	2198885688
"898885xT"	"5xF"	"FxFxT"	2388245552
"898885xT"	"5xF"	"FxFxT"	2218823256
"898885xT"	"5xF"	"FxFxT"	2388512536
"898885xT"	"5xF"	"FxFxT"	2303779088
"32xF"	"500x32"	"FxFxT"	26060
"32xF"	"500x32"	"FxFxT"	24508
"32xF"	"500x32"	"FxFxT"	25220
"32xF"	"500x32"	"FxFxT"	25624
"32xF"	"500x32"	"FxFxT"	25564
"138x500"	"10x8"	"CMOVxTxF"	103524
"138x500"	"10x8"	"CMOVxTxF"	122336
"138x500"	"10x8"	"CMOVxTxF"	129220
"138x500"	"10x8"	"CMOVxTxF"	107728
"138x500"	"10x8"	"CMOVxTxF"	109200
"2580xT"	"100x8"	"CMOVxFxT"	3887624
"2580xT"	"100x8"	"CMOVxFxT"	3856060
"2580xT"	"100x8"	"CMOVxFxT"	3840196
"2580xT"	"100x8"	"CMOVxFxT"	3844432
"2580xT"	"100x8"	"CMOVxFxT"	3805308
"597x500"	"Tx16"	"CMOVxTxT"	882224
"597x500"	"Tx16"	"CMOVxTxT"	885464
"597x500"	"Tx16"	"CMOVxTxT"	881680
"597x500"	"Tx16"	"CMOVxTxT"	883716
"597x500"	"Tx16"	"CMOVxTxT"	884088
"2580xF"	"1000x16"	"TxFxF"	4891964
"2580xF"	"1000x16"	"TxFxF"	4903308
"2580xF"	"1000x16"	"TxFxF"	4873120
"2580xF"	"1000x16"	"TxFxF"	4880704
"2580xF"	"1000x16"	"TxFxF"	4883408
"11148x10"	"TxF"	"FxTxF"	25122296
"11148x10"	"TxF"	"FxTxF"	25058612
"11148x10"	"TxF"	"FxTxF"	25035800
"11148x10"	"TxF"	"FxTxF"	25021248
"11148x10"	"TxF"	"FxTxF"	25082848
"898885x500"	"500xF"	"FxTxF"	2213660244
"898885x500"	"500xF"	"FxTxF"	2205749200
"898885x500"	"500xF"	"FxTxF"	2217377392
"898885x500"	"500xF"	"FxTxF"	2216941464
"898885x500"	"500xF"	"FxTxF"	2208036816
"48160x10"	"2x8"	"CMOVxTxT"	30288540
"48160x10"	"2x8"	"CMOVxTxT"	21450572
"48160x10"	"2x8"	"CMOVxTxT"	25622124
"48160x10"	"2x8"	"CMOVxTxT"	27538824
"48160x10"	"2x8"	"CMOVxTxT"	30589476
"2580xT"	"1x8"	"TxFxT"	1533164
"2580xT"	"1x8"	"TxFxT"	887000
"2580xT"	"1x8"	"TxFxT"	877992
"2580xT"	"1x8"	"TxFxT"	1010660
"2580xT"	"1x8"	"TxFxT"	1305144
"32x500"	"50x32"	"FxFxF"	27544
"32x500"	"50x32"	"FxFxF"	26192
"32x500"	"50x32"	"FxFxF"	26744
"32x500"	"50x32"	"FxFxF"	27028
"32x500"	"50x32"	"FxFxF"	27204
"3883400xF"	"50x8"	"FxTxT"	4930146660
"3883400xF"	"50x8"	"FxTxT"	5252371988
"3883400xF"	"50x8"	"FxTxT"	5022032912
"3883400xF"	"50x8"	"FxTxT"	4935680956
"3883400xF"	"50x8"	"FxTxT"	4991394008
"16777216xT"	"500xF"	"FxTxT"	85814605104
"16777216xT"	"500xF"	"FxTxT"	85872234184
"16777216xT"	"500xF"	"FxTxT"	85796345244
"16777216xT"	"500xF"	"FxTxT"	86173713988
"16777216xT"	"500xF"	"FxTxT"	87139242036
"11148x10"	"10x32"	"CMOVxFxT"	12961188
"11148x10"	"10x32"	"CMOVxFxT"	11570692
"11148x10"	"10x32"	"CMOVxFxT"	12097476
"11148x10"	"10x32"	"CMOVxFxT"	12359512
"11148x10"	"10x32"	"CMOVxFxT"	11464300
"16777216xF"	"Fx8"	"CMOVxFxF"	4414476724
"16777216xF"	"Fx8"	"CMOVxFxF"	4393292604
"16777216xF"	"Fx8"	"CMOVxFxF"	4421712760
"16777216xF"	"Fx8"	"CMOVxFxF"	4413716316
"16777216xF"	"Fx8"	"CMOVxFxF"	4357158368
"898885xF"	"TxF"	"CMOVxFxF"	3411659472
"898885xF"	"TxF"	"CMOVxFxF"	3413722016
"898885xF"	"TxF"	"CMOVxFxF"	3414597808
"898885xF"	"TxF"	"CMOVxFxF"	3412577500
"898885xF"	"TxF"	"CMOVxFxF"	3415456684
"16777216xF"	"Tx32"	"FxFxT"	90181201028
"16777216xF"	"Tx32"	"FxFxT"	90830876320
"16777216xF"	"Tx32"	"FxFxT"	90231618096
"16777216xF"	"Tx32"	"FxFxT"	90223763712
"16777216xF"	"Tx32"	"FxFxT"	92203027584
"208064xT"	"FxF"	"FxFxF"	399470276
"208064xT"	"FxF"	"FxFxF"	399477364
"208064xT"	"FxF"	"FxFxF"	399452240
"208064xT"	"FxF"	"FxFxF"	399279084
"208064xT"	"FxF"	"FxFxF"	398512948
"2580xT"	"10x8"	"FxFxF"	2637632
"2580xT"	"10x8"	"FxFxF"	2564408
"2580xT"	"10x8"	"FxFxF"	2656556
"2580xT"	"10x8"	"FxFxF"	2614852
"2580xT"	"10x8"	"FxFxF"	2530784
"597x10"	"1000x8"	"CMOVxTxF"	917756
"597x10"	"1000x8"	"CMOVxTxF"	921696
"597x10"	"1000x8"	"CMOVxTxF"	918312
"597x10"	"1000x8"	"CMOVxTxF"	920604
"597x10"	"1000x8"	"CMOVxTxF"	921504
"16777216x500"	"500x8"	"FxTxT"	30232504800
"16777216x500"	"500x8"	"FxTxT"	30196765928
"16777216x500"	"500x8"	"FxTxT"	30264710744
"16777216x500"	"500x8"	"FxTxT"	30337087392
"16777216x500"	"500x8"	"FxTxT"	30090882036
"11148xF"	"2x16"	"FxTxF"	8340236
"11148xF"	"2x16"	"FxTxF"	7906864
"11148xF"	"2x16"	"FxTxF"	6108156
"11148xF"	"2x16"	"FxTxF"	6856032
"11148xF"	"2x16"	"FxTxF"	8762864
"48160x500"	"500x8"	"CMOVxFxT"	93679824
"48160x500"	"500x8"	"CMOVxFxT"	94165200
"48160x500"	"500x8"	"CMOVxFxT"	93120296
"48160x500"	"500x8"	"CMOVxFxT"	93027244
"48160x500"	"500x8"	"CMOVxFxT"	93326828
"208064x500"	"50x16"	"TxFxF"	307430244
"208064x500"	"50x16"	"TxFxF"	309278564
"208064x500"	"50x16"	"TxFxF"	310109176
"208064x500"	"50x16"	"TxFxF"	303291444
"208064x500"	"50x16"	"TxFxF"	315161172
"597x10"	"2x32"	"FxFxT"	372856
"597x10"	"2x32"	"FxFxT"	490924
"597x10"	"2x32"	"FxFxT"	345480
"597x10"	"2x32"	"FxFxT"	356868
"597x10"	"2x32"	"FxFxT"	332572
"208064xF"	"50x8"	"FxTxF"	283672880
"208064xF"	"50x8"	"FxTxF"	285494596
"208064xF"	"50x8"	"FxTxF"	286337544
"208064xF"	"50x8"	"FxTxF"	280607164
"208064xF"	"50x8"	"FxTxF"	291886040
"3883400x10"	"2x32"	"CMOVxTxT"	2730007092
"3883400x10"	"2x32"	"CMOVxTxT"	2258569320
"3883400x10"	"2x32"	"CMOVxTxT"	3095694880
"3883400x10"	"2x32"	"CMOVxTxT"	2919382812
"3883400x10"	"2x32"	"CMOVxTxT"	2783349240
"11148x10"	"2x8"	"FxFxT"	7431080
"11148x10"	"2x8"	"FxFxT"	6968384
"11148x10"	"2x8"	"FxFxT"	5099976
"11148x10"	"2x8"	"FxFxT"	5874492
"11148x10"	"2x8"	"FxFxT"	7865400
"898885xT"	"Tx16"	"CMOVxTxF"	3709494032
"898885xT"	"Tx16"	"CMOVxTxF"	3720178008
"898885xT"	"Tx16"	"CMOVxTxF"	3720431292
"898885xT"	"Tx16"	"CMOVxTxF"	3710719844
"898885xT"	"Tx16"	"CMOVxTxF"	3714484616
"898885x500"	"Fx32"	"FxFxF"	462685932
"898885x500"	"Fx32"	"FxFxF"	462919208
"898885x500"	"Fx32"	"FxFxF"	462579708
"898885x500"	"Fx32"	"FxFxF"	462507988
"898885x500"	"Fx32"	"FxFxF"	462493148
"32x500"	"50x8"	"FxFxT"	28128
"32x500"	"50x8"	"FxFxT"	26656
"32x500"	"50x8"	"FxFxT"	27240
"32x500"	"50x8"	"FxFxT"	27684
"32x500"	"50x8"	"FxFxT"	27580
"597xF"	"Tx16"	"TxTxT"	864312
"597xF"	"Tx16"	"TxTxT"	866520
"597xF"	"Tx16"	"TxTxT"	862788
"597xF"	"Tx16"	"TxTxT"	864648
"597xF"	"Tx16"	"TxTxT"	866412
"597xT"	"Tx32"	"CMOVxTxT"	858972
"597xT"	"Tx32"	"CMOVxTxT"	859028
"597xT"	"Tx32"	"CMOVxTxT"	855008
"597xT"	"Tx32"	"CMOVxTxT"	858592
"597xT"	"Tx32"	"CMOVxTxT"	874692
"2580xF"	"50xF"	"TxTxF"	3747020
"2580xF"	"50xF"	"TxTxF"	3731340
"2580xF"	"50xF"	"TxTxF"	3689484
"2580xF"	"50xF"	"TxTxF"	3689980
"2580xF"	"50xF"	"TxTxF"	3750752
"597x500"	"1000x32"	"TxFxT"	900140
"597x500"	"1000x32"	"TxFxT"	903448
"597x500"	"1000x32"	"TxFxT"	897920
"597x500"	"1000x32"	"TxFxT"	901568
"597x500"	"1000x32"	"TxFxT"	901568
"597xF"	"10x8"	"CMOVxTxT"	477904
"597xF"	"10x8"	"CMOVxTxT"	547248
"597xF"	"10x8"	"CMOVxTxT"	503524
"597xF"	"10x8"	"CMOVxTxT"	523008
"597xF"	"10x8"	"CMOVxTxT"	538136
"48160xT"	"1000x16"	"FxFxF"	118686636
"48160xT"	"1000x16"	"FxFxF"	118336544
"48160xT"	"1000x16"	"FxFxF"	117798740
"48160xT"	"1000x16"	"FxFxF"	118285756
"48160xT"	"1000x16"	"FxFxF"	117786752
"138x10"	"2x16"	"CMOVxFxT"	64356
"138x10"	"2x16"	"CMOVxFxT"	72532
"138x10"	"2x16"	"CMOVxFxT"	112316
"138x10"	"2x16"	"CMOVxFxT"	81228
"138x10"	"2x16"	"CMOVxFxT"	80044
"138xT"	"Fx8"	"FxTxF"	41384
"138xT"	"Fx8"	"FxTxF"	41608
"138xT"	"Fx8"	"FxTxF"	41724
"138xT"	"Fx8"	"FxTxF"	41848
"138xT"	"Fx8"	"FxTxF"	41092
"3883400x10"	"500xF"	"TxTxT"	9699386828
"3883400x10"	"500xF"	"TxTxT"	9723617940
"3883400x10"	"500xF"	"TxTxT"	9706794200
"3883400x10"	"500xF"	"TxTxT"	9690685932
"3883400x10"	"500xF"	"TxTxT"	9689070048
"48160x10"	"Fx32"	"CMOVxTxF"	22222348
"48160x10"	"Fx32"	"CMOVxTxF"	22201664
"48160x10"	"Fx32"	"CMOVxTxF"	22185532
"48160x10"	"Fx32"	"CMOVxTxF"	22175220
"48160x10"	"Fx32"	"CMOVxTxF"	22168984
"898885x10"	"Fx32"	"FxFxT"	427901336
"898885x10"	"Fx32"	"FxFxT"	427864232
"898885x10"	"Fx32"	"FxFxT"	427849832
"898885x10"	"Fx32"	"FxFxT"	427875208
"898885x10"	"Fx32"	"FxFxT"	427857212
"208064x10"	"50x8"	"CMOVxTxT"	267097080
"208064x10"	"50x8"	"CMOVxTxT"	268651424
"208064x10"	"50x8"	"CMOVxTxT"	269530848
"208064x10"	"50x8"	"CMOVxTxT"	263354036
"208064x10"	"50x8"	"CMOVxTxT"	274090952
"32x10"	"500x16"	"FxTxT"	25792
"32x10"	"500x16"	"FxTxT"	24180
"32x10"	"500x16"	"FxTxT"	24948
"32x10"	"500x16"	"FxTxT"	25376
"32x10"	"500x16"	"FxTxT"	24988
"898885xF"	"1x16"	"TxTxT"	463198516
"898885xF"	"1x16"	"TxTxT"	363656648
"898885xF"	"1x16"	"TxTxT"	451931980
"898885xF"	"1x16"	"TxTxT"	531062988
"898885xF"	"1x16"	"TxTxT"	507510652
"48160x500"	"50x32"	"FxFxT"	76113556
"48160x500"	"50x32"	"FxFxT"	75772432
"48160x500"	"50x32"	"FxFxT"	72249604
"48160x500"	"50x32"	"FxFxT"	75993276
"48160x500"	"50x32"	"FxFxT"	74145668
"48160xF"	"10xF"	"CMOVxFxT"	79007092
"48160xF"	"10xF"	"CMOVxFxT"	80143484
"48160xF"	"10xF"	"CMOVxFxT"	75212768
"48160xF"	"10xF"	"CMOVxFxT"	80354852
"48160xF"	"10xF"	"CMOVxFxT"	79558712
"3883400xF"	"500x8"	"FxFxT"	7593655524
"3883400xF"	"500x8"	"FxFxT"	7620944704
"3883400xF"	"500x8"	"FxFxT"	7591497600
"3883400xF"	"500x8"	"FxFxT"	7577307260
"3883400xF"	"500x8"	"FxFxT"	7574361528
"597x500"	"5xF"	"CMOVxFxT"	553784
"597x500"	"5xF"	"CMOVxFxT"	583968
"597x500"	"5xF"	"CMOVxFxT"	614984
"597x500"	"5xF"	"CMOVxFxT"	620336
"597x500"	"5xF"	"CMOVxFxT"	579560
"16777216xT"	"TxF"	"FxFxT"	116215956708
"16777216xT"	"TxF"	"FxFxT"	116251314692
"16777216xT"	"TxF"	"FxFxT"	116152927120
"16777216xT"	"TxF"	"FxFxT"	116107352004
"16777216xT"	"TxF"	"FxFxT"	116475087480
"138x500"	"1000x16"	"FxFxT"	164576
"138x500"	"1000x16"	"FxFxT"	164616
"138x500"	"1000x16"	"FxFxT"	164636
"138x500"	"1000x16"	"FxFxT"	164284
"138x500"	"1000x16"	"FxFxT"	163948
"898885x10"	"2x8"	"CMOVxFxT"	466731264
"898885x10"	"2x8"	"CMOVxFxT"	413983236
"898885x10"	"2x8"	"CMOVxFxT"	556907444
"898885x10"	"2x8"	"CMOVxFxT"	563188112
"898885x10"	"2x8"	"CMOVxFxT"	479658712
"48160x500"	"1000x8"	"TxTxT"	95903008
"48160x500"	"1000x8"	"TxTxT"	95673088
"48160x500"	"1000x8"	"TxTxT"	95280788
"48160x500"	"1000x8"	"TxTxT"	95833308
"48160x500"	"1000x8"	"TxTxT"	95395000
"16777216x500"	"1xF"	"CMOVxFxT"	36634396020
"16777216x500"	"1xF"	"CMOVxFxT"	36868517728
"16777216x500"	"1xF"	"CMOVxFxT"	37181467584
"16777216x500"	"1xF"	"CMOVxFxT"	37527413952
"16777216x500"	"1xF"	"CMOVxFxT"	36846517780
"208064xF"	"1xF"	"TxTxT"	307461296
"208064xF"	"1xF"	"TxTxT"	329946740
"208064xF"	"1xF"	"TxTxT"	342230012
"208064xF"	"1xF"	"TxTxT"	321172400
"208064xF"	"1xF"	"TxTxT"	322672564
"16777216xT"	"100x16"	"TxFxT"	59033748460
"16777216xT"	"100x16"	"TxFxT"	58466894412
"16777216xT"	"100x16"	"TxFxT"	59361153036
"16777216xT"	"100x16"	"TxFxT"	59848786420
"16777216xT"	"100x16"	"TxFxT"	59159734152
"898885xT"	"50x16"	"CMOVxFxT"	1893097192
"898885xT"	"50x16"	"CMOVxFxT"	1861459524
"898885xT"	"50x16"	"CMOVxFxT"	1907802588
"898885xT"	"50x16"	"CMOVxFxT"	1875302284
"898885xT"	"50x16"	"CMOVxFxT"	1897237688
"32xF"	"1000xF"	"CMOVxFxF"	25256
"32xF"	"1000xF"	"CMOVxFxF"	23612
"32xF"	"1000xF"	"CMOVxFxF"	24376
"32xF"	"1000xF"	"CMOVxFxF"	24696
"32xF"	"1000xF"	"CMOVxFxF"	24912
"3883400x500"	"1000x8"	"CMOVxFxT"	8206364632
"3883400x500"	"1000x8"	"CMOVxFxT"	8241404284
"3883400x500"	"1000x8"	"CMOVxFxT"	8216121520
"3883400x500"	"1000x8"	"CMOVxFxT"	8136682588
"3883400x500"	"1000x8"	"CMOVxFxT"	8186853544
"138xT"	"5x8"	"FxFxT"	97000
"138xT"	"5x8"	"FxFxT"	105384
"138xT"	"5x8"	"FxFxT"	112088
"138xT"	"5x8"	"FxFxT"	99112
"138xT"	"5x8"	"FxFxT"	106344
"48160xT"	"Tx8"	"CMOVxFxF"	144360784
"48160xT"	"Tx8"	"CMOVxFxF"	144339208
"48160xT"	"Tx8"	"CMOVxFxF"	143995704
"48160xT"	"Tx8"	"CMOVxFxF"	143985752
"48160xT"	"Tx8"	"CMOVxFxF"	143782584
"898885xT"	"50xF"	"TxFxF"	2683534212
"898885xT"	"50xF"	"TxFxF"	2665224940
"898885xT"	"50xF"	"TxFxF"	2695457996
"898885xT"	"50xF"	"TxFxF"	2665930824
"898885xT"	"50xF"	"TxFxF"	2656223268
"2580x500"	"500xF"	"TxFxF"	4657944
"2580x500"	"500xF"	"TxFxF"	4600668
"2580x500"	"500xF"	"TxFxF"	4610404
"2580x500"	"500xF"	"TxFxF"	4609440
"2580x500"	"500xF"	"TxFxF"	4617932
"48160xT"	"100xF"	"FxTxT"	98721072
"48160xT"	"100xF"	"FxTxT"	98787924
"48160xT"	"100xF"	"FxTxT"	97528140
"48160xT"	"100xF"	"FxTxT"	97664044
"48160xT"	"100xF"	"FxTxT"	97472268
"898885xT"	"1x8"	"CMOVxTxT"	660426260
"898885xT"	"1x8"	"CMOVxTxT"	510405720
"898885xT"	"1x8"	"CMOVxTxT"	650843044
"898885xT"	"1x8"	"CMOVxTxT"	761839156
"898885xT"	"1x8"	"CMOVxTxT"	728130960
"11148x10"	"10x8"	"TxFxF"	11734080
"11148x10"	"10x8"	"TxFxF"	10319840
"11148x10"	"10x8"	"TxFxF"	10898544
"11148x10"	"10x8"	"TxFxF"	11136296
"11148x10"	"10x8"	"TxFxF"	10209156
"138x10"	"500x8"	"TxFxT"	164116
"138x10"	"500x8"	"TxFxT"	164040
"138x10"	"500x8"	"TxFxT"	163652
"138x10"	"500x8"	"TxFxT"	163644
"138x10"	"500x8"	"TxFxT"	164420
"3883400x500"	"2x16"	"CMOVxTxF"	2540862172
"3883400x500"	"2x16"	"CMOVxTxF"	2055301924
"3883400x500"	"2x16"	"CMOVxTxF"	2920048680
"3883400x500"	"2x16"	"CMOVxTxF"	2736388320
"3883400x500"	"2x16"	"CMOVxTxF"	2597661008
"32xT"	"Fx8"	"CMOVxTxT"	8340
"32xT"	"Fx8"	"CMOVxTxT"	8400
"32xT"	"Fx8"	"CMOVxTxT"	8384
"32xT"	"Fx8"	"CMOVxTxT"	8308
"32xT"	"Fx8"	"CMOVxTxT"	8184
"2580xT"	"5x8"	"TxTxF"	2020120
"2580xT"	"5x8"	"TxTxF"	1839572
"2580xT"	"5x8"	"TxTxF"	2320320
"2580xT"	"5x8"	"TxTxF"	2292508
"2580xT"	"5x8"	"TxTxF"	2083088
"138xF"	"100x32"	"FxFxF"	166168
"138xF"	"100x32"	"FxFxF"	169320
"138xF"	"100x32"	"FxFxF"	169756
"138xF"	"100x32"	"FxFxF"	168092
"138xF"	"100x32"	"FxFxF"	165236
"2580x10"	"50x8"	"CMOVxFxT"	3471588
"2580x10"	"50x8"	"CMOVxFxT"	3448536
"2580x10"	"50x8"	"CMOVxFxT"	3350188
"2580x10"	"50x8"	"CMOVxFxT"	3380476
"2580x10"	"50x8"	"CMOVxFxT"	3499944
"2580xF"	"1000xF"	"CMOVxFxT"	4650020
"2580xF"	"1000xF"	"CMOVxFxT"	4660884
"2580xF"	"1000xF"	"CMOVxFxT"	4628480
"2580xF"	"1000xF"	"CMOVxFxT"	4619984
"2580xF"	"1000xF"	"CMOVxFxT"	4634640
"898885xT"	"10x8"	"CMOVxFxF"	1292474796
"898885xT"	"10x8"	"CMOVxFxF"	1352187288
"898885xT"	"10x8"	"CMOVxFxF"	1210279412
"898885xT"	"10x8"	"CMOVxFxF"	1331061744
"898885xT"	"10x8"	"CMOVxFxF"	1375511972
"48160x10"	"1x16"	"TxFxT"	29925684
"48160x10"	"1x16"	"TxFxT"	18566232
"48160x10"	"1x16"	"TxFxT"	27546740
"48160x10"	"1x16"	"TxFxT"	25597724
"48160x10"	"1x16"	"TxFxT"	18953696
"208064x500"	"2xF"	"TxTxF"	322866348
"208064x500"	"2xF"	"TxTxF"	352497672
"208064x500"	"2xF"	"TxTxF"	358038216
"208064x500"	"2xF"	"TxTxF"	347368036
"208064x500"	"2xF"	"TxTxF"	329133996
"11148x10"	"1x32"	"TxTxF"	5714664
"11148x10"	"1x32"	"TxTxF"	5587312
"11148x10"	"1x32"	"TxTxF"	5682964
"11148x10"	"1x32"	"TxTxF"	6060536
"11148x10"	"1x32"	"TxTxF"	5732220
"898885x500"	"Fx8"	"FxFxT"	287943116
"898885x500"	"Fx8"	"FxFxT"	288198472
"898885x500"	"Fx8"	"FxFxT"	288050308
"898885x500"	"Fx8"	"FxFxT"	287784068
"898885x500"	"Fx8"	"FxFxT"	287973488
"2580x500"	"1000x16"	"TxTxT"	4509348
"2580x500"	"1000x16"	"TxTxT"	4520632
"2580x500"	"1000x16"	"TxTxT"	4491220
"2580x500"	"1000x16"	"TxTxT"	4471916
"2580x500"	"1000x16"	"TxTxT"	4501416
"898885xF"	"10x16"	"CMOVxTxF"	897799928
"898885xF"	"10x16"	"CMOVxTxF"	937096576
"898885xF"	"10x16"	"CMOVxTxF"	836480056
"898885xF"	"10x16"	"CMOVxTxF"	922094904
"898885xF"	"10x16"	"CMOVxTxF"	946817632
"138xT"	"1x8"	"FxTxT"	47140
"138xT"	"1x8"	"FxTxT"	65388
"138xT"	"1x8"	"FxTxT"	83536
"138xT"	"1x8"	"FxTxT"	43336
"138xT"	"1x8"	"FxTxT"	91824
"3883400x10"	"2x16"	"FxTxT"	2562650788
"3883400x10"	"2x16"	"FxTxT"	2073085556
"3883400x10"	"2x16"	"FxTxT"	2923083112
"3883400x10"	"2x16"	"FxTxT"	2758514908
"3883400x10"	"2x16"	"FxTxT"	2611548092
"3883400xF"	"Tx32"	"CMOVxFxT"	17305973648
"3883400xF"	"Tx32"	"CMOVxFxT"	17304263124
"3883400xF"	"Tx32"	"CMOVxFxT"	17315602344
"3883400xF"	"Tx32"	"CMOVxFxT"	17313762608
"3883400xF"	"Tx32"	"CMOVxFxT"	17274236060
"16777216x10"	"50x16"	"FxTxT"	22230656884
"16777216x10"	"50x16"	"FxTxT"	22392616544
"16777216x10"	"50x16"	"FxTxT"	22376874784
"16777216x10"	"50x16"	"FxTxT"	22721482360
"16777216x10"	"50x16"	"FxTxT"	22679752448
"11148xT"	"10x32"	"FxFxF"	14498528
"11148xT"	"10x32"	"FxFxF"	13011520
"11148xT"	"10x32"	"FxFxF"	13994404
"11148xT"	"10x32"	"FxFxF"	14068096
"11148xT"	"10x32"	"FxFxF"	12797308
"11148x500"	"5x16"	"CMOVxFxT"	10070608
"11148x500"	"5x16"	"CMOVxFxT"	9658732
"11148x500"	"5x16"	"CMOVxFxT"	9093784
"11148x500"	"5x16"	"CMOVxFxT"	8628268
"11148x500"	"5x16"	"CMOVxFxT"	8937812
"48160xF"	"5x32"	"CMOVxFxF"	46390940
"48160xF"	"5x32"	"CMOVxFxF"	50059216
"48160xF"	"5x32"	"CMOVxFxF"	39985892
"48160xF"	"5x32"	"CMOVxFxF"	48902360
"48160xF"	"5x32"	"CMOVxFxF"	47308240
"32x500"	"1000x32"	"TxTxT"	23588
"32x500"	"1000x32"	"TxTxT"	22252
"32x500"	"1000x32"	"TxTxT"	22800
"32x500"	"1000x32"	"TxTxT"	23224
"32x500"	"1000x32"	"TxTxT"	23080
"32x500"	"5x8"	"FxTxT"	21856
"32x500"	"5x8"	"FxTxT"	20660
"32x500"	"5x8"	"FxTxT"	20412
"32x500"	"5x8"	"FxTxT"	23844
"32x500"	"5x8"	"FxTxT"	23916
"138x500"	"Fx8"	"CMOVxFxT"	37176
"138x500"	"Fx8"	"CMOVxFxT"	36888
"138x500"	"Fx8"	"CMOVxFxT"	36840
"138x500"	"Fx8"	"CMOVxFxT"	36620
"138x500"	"Fx8"	"CMOVxFxT"	36356
"597xT"	"5x8"	"CMOVxFxT"	355436
"597xT"	"5x8"	"CMOVxFxT"	389652
"597xT"	"5x8"	"CMOVxFxT"	471824
"597xT"	"5x8"	"CMOVxFxT"	507992
"597xT"	"5x8"	"CMOVxFxT"	385392
"16777216xF"	"Tx8"	"FxFxF"	93279697124
"16777216xF"	"Tx8"	"FxFxF"	94210756496
"16777216xF"	"Tx8"	"FxFxF"	93531909276
"16777216xF"	"Tx8"	"FxFxF"	93184655784
"16777216xF"	"Tx8"	"FxFxF"	93628759000
"597x500"	"1xF"	"FxFxF"	567488
"597x500"	"1xF"	"FxFxF"	645368
"597x500"	"1xF"	"FxFxF"	535484
"597x500"	"1xF"	"FxFxF"	576296
"597x500"	"1xF"	"FxFxF"	556624
"3883400xT"	"1x32"	"FxFxF"	4606464024
"3883400xT"	"1x32"	"FxFxF"	4432712968
"3883400xT"	"1x32"	"FxFxF"	6348414868
"3883400xT"	"1x32"	"FxFxF"	5181639996
"3883400xT"	"1x32"	"FxFxF"	5744359912
"3883400xF"	"100x32"	"TxTxF"	6431692188
"3883400xF"	"100x32"	"TxTxF"	6458277616
"3883400xF"	"100x32"	"TxTxF"	6442860812
"3883400xF"	"100x32"	"TxTxF"	6386568244
"3883400xF"	"100x32"	"TxTxF"	6329449972
"898885x500"	"100x32"	"CMOVxTxF"	1485195640
"898885x500"	"100x32"	"CMOVxTxF"	1478659376
"898885x500"	"100x32"	"CMOVxTxF"	1507205528
"898885x500"	"100x32"	"CMOVxTxF"	1521168152
"898885x500"	"100x32"	"CMOVxTxF"	1519454096
"11148x500"	"1xF"	"FxFxT"	13600672
"11148x500"	"1xF"	"FxFxT"	13521292
"11148x500"	"1xF"	"FxFxT"	13419320
"11148x500"	"1xF"	"FxFxT"	13635812
"11148x500"	"1xF"	"FxFxT"	13429644
"3883400x10"	"10xF"	"FxFxF"	9004090256
"3883400x10"	"10xF"	"FxFxF"	8699842756
"3883400x10"	"10xF"	"FxFxF"	9065490696
"3883400x10"	"10xF"	"FxFxF"	9057259900
"3883400x10"	"10xF"	"FxFxF"	8775940052
"3883400x500"	"100x8"	"FxFxF"	6240870284
"3883400x500"	"100x8"	"FxFxF"	6267480048
"3883400x500"	"100x8"	"FxFxF"	6248750676
"3883400x500"	"100x8"	"FxFxF"	6195621988
"3883400x500"	"100x8"	"FxFxF"	6129549100
"898885xT"	"1xF"	"FxTxT"	2024460828
"898885xT"	"1xF"	"FxTxT"	1968205096
"898885xT"	"1xF"	"FxTxT"	1970331224
"898885xT"	"1xF"	"FxTxT"	2048348060
"898885xT"	"1xF"	"FxTxT"	2007194224
"2580x500"	"500x16"	"CMOVxFxT"	4624248
"2580x500"	"500x16"	"CMOVxFxT"	4555804
"2580x500"	"500x16"	"CMOVxFxT"	4573432
"2580x500"	"500x16"	"CMOVxFxT"	4574900
"2580x500"	"500x16"	"CMOVxFxT"	4594120
"16777216xF"	"1x16"	"CMOVxFxT"	9592827800
"16777216xF"	"1x16"	"CMOVxFxT"	9506312256
"16777216xF"	"1x16"	"CMOVxFxT"	10594413648
"16777216xF"	"1x16"	"CMOVxFxT"	10814362548
"16777216xF"	"1x16"	"CMOVxFxT"	9667373580
"11148xT"	"100x8"	"TxFxF"	18060856
"11148xT"	"100x8"	"TxFxF"	18236296
"11148xT"	"100x8"	"TxFxF"	18495320
"11148xT"	"100x8"	"TxFxF"	18200352
"11148xT"	"100x8"	"TxFxF"	18381316
